h3_index,hazard_baseline,hazard_enhanced,vulnerability,risk_baseline,risk_enhanced,risk_category,burned
892830009b3ffff,0.7899793504980241,0.8943830906575144,0.281274832303742,0.22220130933475077,0.25156745383999485,Very High,0
892830009b7ffff,0.8402543785901418,0.9042633603972889,0.2275177695084436,0.1911728020365324,0.20573598280580105,High,0
892830009bbffff,0.8121797453635788,0.8902683808214608,0.20453642170784256,0.16612033890025316,0.18209230897285647,Low,0
892830009c3ffff,0.7788894462850605,0.9275115728179759,0.2560810563315632,0.19945883217018465,0.23751814332697688,Very High,0
892830009c7ffff,0.7900301794716748,0.9281536640905247,0.2195101963620397,0.1734196798277648,0.2037391930586577,Moderate,0
892830009cbffff,0.8139483661976097,0.9664017000866377,0.17790120886158298,0.1448023982974652,0.1719240306913018,Low,0
892830009cfffff,0.9533522005726576,0.9513334514067319,0.19132856481149596,0.18240350829544802,0.18201726391481704,Low,0
892830009d3ffff,0.7649493049104189,0.9238767332374899,0.22103588867275686,0.1690812494004821,0.2042099147552321,High,0
892830009d7ffff,0.7726044076797144,0.9109919600409042,0.24714561625135542,0.19094579245451646,0.22514766936433941,Very High,0
892830009dbffff,0.7396055383341256,0.9500487182674412,0.1913549052365263,0.14152714770033661,0.18179648245414948,Low,0
89283000a03ffff,0.8817939521419073,0.9741144286828324,0.18375747033140363,0.16203622599912768,0.17900080322807777,Low,0
89283000a07ffff,0.8405381210114116,0.9723385438413429,0.1792833032714742,0.150694450860524,0.1743240660380511,Low,0
89283000a0bffff,0.9583070320651601,0.9736220277184886,0.17630094965764254,0.16895043981668462,0.1716504880943691,Low,0
89283000a0fffff,0.8214435106058927,0.9593103669999454,0.18077779811393074,0.1484987491223106,0.17342201585411696,Low,0
89283000a13ffff,0.8619779660830262,0.9807592978816433,0.1792822006095541,0.15453730663631254,0.1758326851925022,Low,0
89283000a17ffff,0.9499993673511049,0.9752748832815339,0.17331780233028493,0.16465180256445455,0.1690324994382806,Low,0
89283000a1bffff,0.8461346775392685,0.979633905331546,0.18226649497605063,0.1542220019527733,0.1785544382844811,Low,0
89283000a23ffff,0.8109058401221954,0.9704623695213894,0.18078316445158155,0.14659812384955873,0.17544325814325684,Low,0
89283000a27ffff,0.7861359144288141,0.9571234035643197,0.1837568090678381,0.1444578271290659,0.17587794252312802,Low,0
89283000a2bffff,0.8481421983623536,0.975267618546488,0.18079318676524925,0.15333833087201407,0.17632174070597506,Low,0
89283000a2fffff,0.8127767576843704,0.9561714526249543,0.17631449655821466,0.14330432484533778,0.1685868882929056,Low,0
89283000a33ffff,0.7467827299767796,0.9593224782531725,0.17928938430347327,0.13389021586600375,0.17199633647449342,Low,0
89283000a37ffff,0.9617226426203997,0.9642049315672726,0.17630794080137407,0.1695593387424585,0.16999698599515564,Low,0
89283000a3bffff,0.7940571842891169,0.9610312640298543,0.18375656799241732,0.14591322297469056,0.1765958068115407,Low,0
89283000a43ffff,0.7695400813972075,0.9314617717530422,0.17481333978794633,0.13452587172973393,0.1628319432049471,Low,0
89283000a47ffff,0.8511360581781756,0.9649578745992987,0.18225554636974942,0.15512426731825824,0.17586892465888732,Low,0
89283000a4bffff,0.7975797787429894,0.96822934498486,0.13901560475649588,0.11087603528350884,0.1345989879360562,Low,0
89283000a4fffff,0.8390050878089799,0.938575302236856,0.1763149550425613,0.1479291443375205,0.16548486221794967,Low,0
89283000a53ffff,0.9448911051541756,0.9376682757038889,0.18076855557475782,0.17080660025415692,0.16950093980726577,Low,0
89283000a57ffff,0.8486769724947392,0.9633019510677463,0.1763039507635667,0.14962510317288535,0.1698339397514957,Low,0
89283000a5bffff,0.7338795280554519,0.9347949839008548,0.10172386818012372,0.0746530643720042,0.09509096171777143,Low,0
89283000a63ffff,0.8392374026750031,0.9696637979515105,0.18228161949829005,0.15297755290313816,0.17675188745946405,Low,0
89283000a67ffff,0.8861617664691416,0.9636609949993519,0.1822949896025411,0.16154285000466162,0.17567057106378126,Low,0
89283000a6bffff,0.8748960444322466,0.9669938276345634,0.17631833103334008,0.15426021038196466,0.17049873780806754,Low,0
89283000a6fffff,0.9581510768319397,0.9713888191207635,0.17932091448604454,0.17181652731329175,0.1741903313662542,Low,0
89283000a73ffff,0.7832030622592511,0.9406297964333269,0.17928117266291468,0.1404135634350243,0.16863721294624556,Low,0
89283000a77ffff,0.9553843680250159,0.9521492091988204,0.1733322044965356,0.1655988786513055,0.1650381214400646,Low,0
89283000a7bffff,0.7673535673784075,0.9463965502950509,0.18228870452026083,0.1398798877064106,0.1725174011157287,Low,0
89283000a83ffff,0.8601085206181998,0.9618728316986861,0.1852465527746493,0.1593321384566249,0.17818362627977202,Low,0
89283000a87ffff,0.9078922823120739,0.9601715542620096,0.17928399024588776,0.16277055108635463,0.17214338756868902,Low,0
89283000a8bffff,0.958544369507087,0.9679034084805852,0.17481032786121628,0.16756345550305674,0.16919951217447984,Low,0
89283000a8fffff,0.9321461098402424,0.9786048689916196,0.18225943731192099,0.16989242547197866,0.17835997277311874,Low,0
89283000a93ffff,0.7500985629702278,0.9291872872853831,0.17481284695838523,0.13112686529221912,0.1624338750478968,Low,0
89283000a97ffff,0.7513477851740596,0.9569685023762659,0.17630608125085692,0.13246718366054916,0.1687193665344608,Low,0
89283000a9bffff,0.8614133903484563,0.9466273523562846,0.18226862149423034,0.15700863119548447,0.17254046258271305,Low,0
89283000aa3ffff,0.9301735381827279,0.974492952121922,0.18077165035438386,0.1681490056132682,0.1761606992137954,Low,0
89283000aa7ffff,0.8226964750647106,0.9765121205707088,0.1807765591659645,0.14872423800016607,0.1765305011406322,Low,0
89283000aabffff,0.8280844520245323,0.9739385033203497,0.17928469945736128,0.14846287210653197,0.17461227185774117,Low,0
89283000aafffff,0.8083574198100932,0.9690721868953467,0.17928738956315018,0.14492829163175514,0.1737424226867199,Low,0
89283000ab3ffff,0.9646821854396149,0.9776536844954631,0.17928193312232343,0.17295008705428186,0.1752756424805087,Low,0
89283000ab7ffff,0.8502092940529888,0.978486364229218,0.1762992533728369,0.14989126375218867,0.17250641544911285,Low,0
89283000abbffff,0.869820346137884,0.9778355121759746,0.1822636977895054,0.15853667269963825,0.17822391627908807,Low,0
89283000ac3ffff,0.9585385070998066,0.9562790617455726,0.18524519686862137,0.1775646544538581,0.17714610305439912,Low,0
89283000ac7ffff,0.9473489490233864,0.9695968858309947,0.18076981424027233,0.17125209353567478,0.17527384893961545,Low,0
89283000acbffff,0.8235594483953423,0.9482802937646896,0.17779154608412998,0.14642190762240118,0.16859621954953713,Low,0
89283000acfffff,0.8660724438467101,0.9777734411351077,0.17928394249202698,0.15527288221654284,0.17529907739069797,Low,0
89283000ad3ffff,0.9629879887670044,0.9344652071573513,0.17778990037625783,0.1712095385864186,0.16613847608558463,Low,0
89283000ad7ffff,0.8169995607663091,0.9591028678678883,0.17780315737832944,0.1452651014809581,0.17053151815752127,Low,0
89283000adbffff,0.7904515019294669,0.9242622088521859,0.18077353446101707,0.1428927118238092,0.1670821462629564,Low,0
89283000b03ffff,0.8608888602814375,0.9600278556896392,0.18383455392331877,0.15826111960739236,0.17648629260466506,Low,0
89283000b07ffff,0.8210274966082,0.9610477114898867,0.18391270159914686,0.15099738498839843,0.1767488809857825,Low,0
89283000b0bffff,0.7830147505834386,0.9678242295779397,0.18361236685020096,0.14377119163324495,0.17770449748777778,Low,0
89283000b0fffff,0.9639404806011611,0.9734871182587135,0.18935002775109247,0.18252215675223127,0.18432981285761843,Low,0
89283000b13ffff,0.8131962799296486,0.9645181780653426,0.1793391954666382,0.1458379665990463,0.17297591406718624,Low,0
89283000b17ffff,0.9620790246710744,0.9720641069893101,0.17935300173875107,0.17255176098464714,0.17434261547103125,Low,0
89283000b1bffff,0.8150014459582968,0.962324017274433,0.18379279764631765,0.14979139583846954,0.17686822337711133,Low,0
89283000b23ffff,0.9021286799668626,0.975252653585996,0.24360284816746836,0.2197611158534863,0.23757432409643,Very High,0
89283000b27ffff,0.794001639057817,0.9546732300261548,0.3767189705541885,0.29911548008419914,0.35964351643109504,Very High,0
89283000b2bffff,0.7518159796930534,0.9531874252718714,0.3442685687480018,0.2588266112908043,0.3281524706469401,Very High,0
89283000b2fffff,0.7966630048144017,0.9627410218736594,0.3551585277510391,0.28294165990360187,0.3419256839341798,Very High,0
89283000b33ffff,0.955379808243391,0.9756195314585311,0.1823908398292723,0.1742525255814412,0.17794406569656263,Low,0
89283000b37ffff,0.9486774065246284,0.9765893244229965,0.2132635126966273,0.20231827613136855,0.2082708697884744,High,0
89283000b3bffff,0.944061149680149,0.980399376336323,0.17964216377943273,0.16959318766864087,0.17612106533306346,Low,0
89283000b43ffff,0.8125600196883415,0.9557544705005009,0.18233772404160078,0.1481603446371705,0.17427009489364662,Low,0
89283000b47ffff,0.9201056073732173,0.9524768689716429,0.22403887684060114,0.20613942685063474,0.21339184794105928,Very High,0
89283000b4bffff,0.96374667243263,0.9703106416821421,0.17635445971174668,0.16996102371585017,0.1711186089664124,Low,0
89283000b4fffff,0.942477663166351,0.9493949300687669,0.17490823294241656,0.16484710265212452,0.16605698958281714,Low,0
89283000b53ffff,0.8154362353296702,0.9654663020701222,0.18079527557557298,0.1474270188807355,0.17455174614169713,Low,0
89283000b57ffff,0.8432257165278919,0.9580989819940251,0.1763796583974864,0.14872786383316527,0.16898917115508563,Low,0
89283000b5bffff,0.8762591648857933,0.9533585216348484,0.18229155749774825,0.15973464793870745,0.17378920976256723,Low,0
89283000b63ffff,0.7835059478715776,0.9740321115064371,0.1824533240501874,0.14295326460226218,0.17771539647597223,Low,0
89283000b67ffff,0.9218755830255574,0.9659940013654195,0.2196165260814886,0.20245911302341985,0.21214824679543018,Very High,0
89283000b6bffff,0.9562042286376194,0.9726609329667363,0.17348037900936283,0.16588267199440965,0.16873758729866986,Low,0
89283000b6fffff,0.9479556607172492,0.9703200429126858,0.19390254669651155,0.18381101676844888,0.18814752743143814,Low,0
89283000b73ffff,0.8427822946573389,0.9644870250637343,0.21419955414587769,0.1805235917576417,0.20659269074813585,High,0
89283000b77ffff,0.8241738445187142,0.952858318955929,0.22701236301939337,0.18709765198297143,0.21631061860887227,Very High,0
89283000b7bffff,0.9635292118762422,0.9757624357497551,0.18246811163441565,0.17581335579565469,0.17804552905505563,Low,0
89283000b83ffff,0.7855320447181638,0.9523110654052818,0.18451085012173235,0.1449391853688111,0.1757117242582612,Low,0
89283000b87ffff,0.9511137126694778,0.9453704387690617,0.18080844162035883,0.17196938819152202,0.1709309557877889,Low,0
89283000b8bffff,0.9452218475292751,0.9351034455600985,0.1763163477732324,0.16665806399182892,0.16487402431132223,Low,0
89283000b8fffff,0.8196897969070908,0.9488248966702582,0.1779181900136718,0.14583772503838383,0.1688132082554815,Low,0
89283000b93ffff,0.9587087507467575,0.9483819789886005,0.18078824498331583,0.17332327249765347,0.171456313555153,Low,0
89283000b97ffff,0.7961372989603704,0.944025917545732,0.1748223857910859,0.13918262202152296,0.1650368631539638,Low,0
89283000b9bffff,0.7190889061525979,0.9470092792764712,0.18227169406067475,0.13106955310467158,0.17261298562490104,Low,0
89283000ba3ffff,0.8043117378229362,0.9592613008815762,0.1808108394139758,0.14542828046627873,0.1734448410297402,Low,0
89283000ba7ffff,0.825956878927244,0.9650376330735992,0.18377788907434378,0.15179261167568225,0.1773525790835672,Low,0
89283000babffff,0.8211313507431933,0.9647022202924902,0.18095178973020104,0.14858518752055827,0.17456459331862476,Low,0
89283000bafffff,0.8332110954384495,0.9714270078640245,0.17334817266390706,0.1444356208375475,0.1683950966895955,Low,0
89283000bb3ffff,0.8025406554024993,0.9486508608545371,0.18238657946801823,0.14637264502288339,0.17302118562064994,Low,0
89283000bb7ffff,0.8053996202010333,0.9517494970809213,0.1795289946146144,0.1445925840776838,0.17086663033590269,Low,0
89283000bbbffff,0.8037619364396016,0.9463846492928487,0.18094422127420356,0.14543607767890962,0.17124283339215476,Low,0
89283000bc3ffff,0.9599411219615305,0.96804722676803,0.18524996572158575,0.1778290599381141,0.17933071557565372,Low,0
89283000bc7ffff,0.7398349896233399,0.9418471768854995,0.1837629936554568,0.13595429250423877,0.17307665679041995,Low,0
89283000bcbffff,0.7957882122949667,0.9635790937891432,0.17631590679819795,0.1403101202701039,0.1698943216932186,Low,0
89283000bcfffff,0.9597034890417327,0.9566064319418233,0.17482682514240683,0.16778191406725676,0.16724046540719484,Low,0
89283000bd3ffff,0.8447450215361672,0.9746479727041575,0.18077763012875742,0.15271100305637444,0.17619455071525544,Low,0
89283000bd7ffff,0.8087077761439543,0.9552494516108607,0.17482454024941163,0.1413819651604909,0.1670010462013713,Low,0
89283000bdbffff,0.8066207565005202,0.9545722266247081,0.18226448947920953,0.1470183203869011,0.17398461955678474,Low,0
89283000c03ffff,0.8388259616482668,0.9360901968749912,0.17935466936787056,0.15044735300861098,0.1678921477590189,Low,0
89283000c07ffff,0.8543826655911494,0.9149229313213224,0.17500028616507454,0.14951721097293033,0.16011177480022026,Low,0
89283000c0bffff,0.9555735002794952,0.9405262664141779,0.1882653778313868,0.17990140607577995,0.17706853290680877,Low,0
89283000c0fffff,0.8512353839830369,0.9028306735378964,0.18373183636371007,0.15639904027697124,0.16587873757460292,Low,0
89283000c13ffff,0.6937516244927033,0.9403263216742024,0.17634190100707434,0.1223374802897893,0.16581893113101853,Low,0
89283000c17ffff,0.9542748873984609,0.9542353294458857,0.17807012733358715,0.16992785071028849,0.16992080662063636,Low,0
89283000c1bffff,0.9566772121199658,0.9382255921630085,0.18377698171761034,0.17581525052142538,0.17242426749793535,Low,0
89283000c23ffff,0.8606391936121669,0.9121229652833628,0.2106621789315354,0.18130412780021865,0.19214981132008643,Low,0
89283000c27ffff,0.8052146482525958,0.9059684264915193,0.20505763033101376,0.16511540767849806,0.18577573869106817,Low,0
89283000c2bffff,0.9534203705077656,0.9086052295284571,0.18823635286248572,0.17946837328918164,0.1710325345982185,Low,0
89283000c2fffff,0.7650419988449864,0.9340832760183277,0.22622877098260413,0.17307451114877612,0.21131651152903086,Very High,0
89283000c33ffff,0.7956457551205356,0.9173299522851779,0.283174050461508,0.2253062312099872,0.2597640381982557,Very High,0
89283000c37ffff,0.7812670743438083,0.8931904423612883,0.22326580263354381,0.1744302204245309,0.19941888101840308,Moderate,0
89283000c3bffff,0.8936915115907262,0.8991063027931271,0.18373865415031052,0.16420567556523666,0.16520058201327073,Low,0
89283000c43ffff,0.9557677257176638,0.9435677989812332,0.18080713653877256,0.17280962568318575,0.17060379186398894,Low,0
89283000c47ffff,0.8279323080970658,0.914120552914898,0.1814984618890453,0.1502684404678646,0.16591147433521763,Low,0
89283000c4bffff,0.8823410093275832,0.9318719924170609,0.19044358606948997,0.16803618595251824,0.17746904399362565,Low,0
89283000c4fffff,0.8834803480379383,0.9070341346326315,0.19945768911603187,0.17621694859907475,0.1809149324431844,Low,0
89283000c53ffff,0.827490289117708,0.9417761354539109,0.17628473657187152,0.14587390763289695,0.16602075794816787,Low,0
89283000c57ffff,0.826981169702562,0.9408632933513739,0.17628034080289112,0.14578052243274117,0.1658557020009107,Low,0
89283000c5bffff,0.8134496926056057,0.9120342402655409,0.18384393946062655,0.14954779604165025,0.16767196765339662,Low,0
89283000c63ffff,0.815095183499348,0.9184245081893166,0.18448992980561618,0.15037685318869054,0.16944007304760458,Low,0
89283000c67ffff,0.7549047855489709,0.9160666536218934,0.20301510113380325,0.1532570713846164,0.18597536433035342,Low,0
89283000c6bffff,0.7250626214501641,0.9196769958668315,0.20214539023520894,0.146568066558007,0.1859084652198453,Low,0
89283000c6fffff,0.9507660308938215,0.9089917515126343,0.18309232177512763,0.1740779600612725,0.1664294102588881,Low,0
89283000c73ffff,0.8829888218425268,0.9155640679996142,0.17852203437436787,0.15763296080515415,0.1634483600193632,Low,0
89283000c77ffff,0.8194202687619226,0.9305535630921455,0.17628054453122805,0.14444785117727696,0.16403848881735789,Low,0
89283000c7bffff,0.8273949338869577,0.9246724573581921,0.1852227051061283,0.1532523278456485,0.1712703338890154,Low,0
89283000c83ffff,0.8072648894586999,0.9456700367022842,0.17925653058532948,0.14470750334771607,0.16951752985775265,Low,0
89283000c87ffff,0.9530994331581688,0.9366349270756549,0.17776646436016638,0.1694291164162064,0.16650227938248144,Low,0
89283000c8bffff,0.9545057676806379,0.9481459611774123,0.1822682453604366,0.1739760914615664,0.1728169006893916,Low,0
89283000c8fffff,0.7857507038843472,0.941593932471774,0.1838993068569403,0.1444990098066844,0.1731584715222599,Low,0
